iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,11/10/2021,107850,19,34,4859,0,0.143,75.637,0.013,0.024,3.408,0,0,0.88,,,,,,,,,,,,,14769984,10.358,0,434411.3,tests performed,2222666000,,,,1421000,1157429,155.88,,,,812,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/10/2021,107885,35,33.143,4859,0,0.143,75.662,0.025,0.023,3.408,0,0,0.9,,,,,,,,,,,,,14769984,10.358,0,445644.1,tests performed,2224081000,,,,1415000,1236143,155.98,,,,867,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/10/2021,107926,41,33.857,4859,0,0.143,75.69,0.029,0.024,3.408,0,0,0.92,,,,,,,,,,,,,14769984,10.358,0,436246.1,tests performed,2225504000,,,,1423000,1303143,156.08,,,,914,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/10/2021,107951,25,32.714,4859,0,0.143,75.708,0.018,0.023,3.408,0,0,0.92,,,,,,,,,,,,,14769984,10.358,0,451488.2,tests performed,2227334000,,,,1830000,1395857,156.21,,,,979,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/10/2021,107987,36,33.714,4859,0,0.143,75.733,0.025,0.024,3.408,0,0,0.96,,,,,,,,,,,,,14769984,10.358,0,438096.5,tests performed,2229212000,,,,1878000,1483714,156.34,,,,1041,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/10/2021,108021,34,32.286,4861,2,0.429,75.757,0.024,0.023,3.409,0.001,0,1,,,,,,,,,,,,,14769984,10.358,0,457473.3,tests performed,2230567000,,,,1355000,1491286,156.43,,,,1046,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/10/2021,108055,34,32,4861,0,0.286,75.781,0.024,0.022,3.409,0,0,1.02,,,,,,,,,,,,,14769984,10.358,0,461562,tests performed,2232088000,,,,1521000,1549000,156.54,,,,1086,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/10/2021,108084,29,33.429,4861,0,0.286,75.801,0.02,0.023,3.409,0,0,1.08,,,,,,,,,,,,,14769984,10.358,0,441831.5,tests performed,2234096000,,,,2008000,1632857,156.68,,,,1145,2002548,0.14,76.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,19/10/2021,108129,45,34.857,4862,1,0.429,75.833,0.032,0.024,3.41,0.001,0,1.14,,,,,,,,,,,,,14769984,10.358,0,423730.8,tests performed,2236226000,,,,2130000,1735000,156.83,,,,1217,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,20/10/2021,108168,39,34.571,4862,0,0.429,75.86,0.027,0.024,3.41,0,0,1.21,,,,,,,,,,,,,14769984,10.358,0,427236.2,tests performed,2238325000,,,,2099000,1831571,156.98,,,,1285,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,21/10/2021,108241,73,41.429,4863,1,0.571,75.911,0.051,0.029,3.411,0.001,0,1.29,,,,,,,,,,,,,14769984,10.358,0,356513.2,tests performed,2240550000,,,,2225000,1888000,157.13,,,,1324,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,22/10/2021,108311,70,46.286,4864,1,0.714,75.96,0.049,0.032,3.411,0.001,0.001,1.3,,,,,,,,,,,,,14769984,10.358,0,319102.6,tests performed,2243018000,,,,2468000,1972286,157.31,,,,1383,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,23/10/2021,108369,58,49.714,4864,0,0.429,76.001,0.041,0.035,3.411,0,0,1.29,,,,,,,,,,,,,14769984,10.358,0,297099.1,tests performed,2244727000,,1067621000,,1709000,2022857,157.43,,74.87,,1419,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,24/10/2021,108417,48,51.714,4864,0,0.429,76.035,0.034,0.036,3.411,0,0,1.26,,,,,,,,,,,,,14769984,10.358,0,285609,tests performed,2246217000,,,,1490000,2018429,157.53,,,,1416,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,25/10/2021,108468,51,54.857,4864,0,0.429,76.071,0.036,0.038,3.411,0,0,1.28,,,,,,,,,,,,,14769984,10.358,0,269245.2,tests performed,2248688000,,,,2471000,2084571,157.7,,,,1462,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,26/10/2021,108547,79,59.714,4865,1,0.429,76.126,0.055,0.042,3.412,0.001,0,1.31,,,,,,,,,,,,,14769984,10.358,0,247345.4,tests performed,2251339000,,,,2651000,2159000,157.89,,,,1514,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,27/10/2021,108603,56,62.143,4865,0,0.429,76.165,0.039,0.044,3.412,0,0,1.32,,,,,,,,,,,,,14769984,10.358,0,237677.4,tests performed,2254252000,,,,2913000,2275286,158.09,,,,1596,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,28/10/2021,108688,85,63.857,4865,0,0.286,76.225,0.06,0.045,3.412,0,0,1.35,,,,,,,,,,,,,14769984,10.358,0,231297.8,tests performed,2257584000,,,,3332000,2433429,158.33,,,,1707,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,29/10/2021,108781,93,67.143,4865,0,0.143,76.29,0.065,0.047,3.412,0,0,1.37,,,,,,,,,,,,,14769984,10.358,0,219978,tests performed,2262226000,,1070386000,,4642000,2744000,158.65,,75.07,,1924,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,30/10/2021,108870,89,71.571,4865,0,0.143,76.352,0.062,0.05,3.412,0,0,1.37,,,,,,,,,,,,,14769984,10.358,0,206368.3,tests performed,2268362000,,,,6136000,3376429,159.08,,,,2368,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,31/10/2021,108973,103,79.429,4866,1,0.286,76.425,0.072,0.056,3.413,0.001,0,1.35,,,,,,,,,,,,,14769984,10.358,0,185952,tests performed,2274072000,,,,5710000,3979286,159.48,,,,2791,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,01/11/2021,109053,80,83.571,4868,2,0.571,76.481,0.056,0.059,3.414,0.001,0,1.33,,,,,,,,,,,,,14769984,10.358,0,176735.8,tests performed,2279422000,,,,5350000,4390571,159.86,,,,3079,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,02/11/2021,109167,114,88.571,4868,0,0.429,76.561,0.08,0.062,3.414,0,0,1.31,,,,,,,,,,,,,14769984,10.358,0,166758.7,tests performed,2285954000,,,,6532000,4945000,160.32,,,,3468,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,03/11/2021,109285,118,97.429,4868,0,0.429,76.644,0.083,0.068,3.414,0,0,1.29,,,,,,,,,,,,,14769984,10.358,0,151597.4,tests performed,2293820000,,,,7866000,5652571,160.87,,,,3964,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,04/11/2021,109391,106,100.429,4868,0,0.429,76.718,0.074,0.07,3.414,0,0,1.24,,,,,,,,,,,,,14769984,10.358,0,147068.9,tests performed,2302679000,,,,8859000,6442143,161.49,,,,4518,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,05/11/2021,109488,97,101,4868,0,0.429,76.786,0.068,0.071,3.414,0,0,1.19,,,,,,,,,,,,,14769984,10.358,0,146237.5,tests performed,2311626000,,1072454000,37973000,8947000,7057143,162.12,,75.21,2.66,4949,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,06/11/2021,109578,90,101.143,4869,1,0.571,76.849,0.063,0.071,3.415,0.001,0,1.16,,,,,,,,,,,,,14769984,10.358,0,146030.7,tests performed,2322102000,,,,10476000,7677143,162.85,,,,5384,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,07/11/2021,109696,118,103.286,4870,1,0.571,76.932,0.083,0.072,3.415,0.001,0,1.13,,,,,,,,,,,,,14769984,10.358,0,143000.8,tests performed,2330726000,,,,8624000,8093429,163.46,,,,5676,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,08/11/2021,109783,87,104.286,4870,0,0.286,76.993,0.061,0.073,3.415,0,0,1.1,,,,,,,,,,,,,14769984,10.358,0,141629.6,tests performed,2338493000,,,,7767000,8438714,164,,,,5918,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,09/11/2021,109899,116,104.571,4870,0,0.286,77.074,0.081,0.073,3.415,0,0,1.06,,,,,,,,,,,,,14769984,10.358,0,141243.6,tests performed,2346831000,,,,8338000,8696714,164.59,,,,6099,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,10/11/2021,109994,95,101.286,4872,2,0.571,77.141,0.067,0.071,3.417,0.001,0,1.02,,,,,,,,,,,,,14769984,10.358,0,145824.5,tests performed,2355525000,,,,8694000,8815000,165.2,,,,6182,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/11/2021,110109,115,102.571,4872,0,0.571,77.221,0.081,0.072,3.417,0,0,0.98,,,,,,,,,,,,,14769984,10.358,0,143997.7,tests performed,2364032000,,,,8507000,8764714,165.79,,,,6147,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/11/2021,110203,94,102.143,4873,1,0.714,77.287,0.066,0.072,3.418,0.001,0.001,0.92,,,,,,,,,,,,,14769984,10.358,0,144601,tests performed,2372713000,,1073845000,49440000,8681000,8726714,166.4,,75.31,3.47,6120,2002548,0.14,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/11/2021,110293,90,102.143,4873,0,0.571,77.35,0.063,0.072,3.418,0,0,0.86,,,,,,,,,,,,,14769984,10.358,0,144601,tests performed,2382133000,,,,9420000,8575857,167.06,,,,6014,2002548,0.14,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/11/2021,110368,75,96,4873,0,0.429,77.403,0.053,0.067,3.418,0,0,0.78,,,,,,,,,,,,,14769984,10.358,0,153854,tests performed,2389568000,,,,7435000,8406000,167.58,,,,5895,2002548,0.14,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/11/2021,110391,23,86.857,4873,0,0.429,77.419,0.016,0.061,3.418,0,0,0.71,,,,,,,,,,,,,14769984,10.358,0,170049.4,tests performed,2396045000,,,,6477000,8221714,168.04,,,,5766,2002548,0.14,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/11/2021,110430,39,75.857,4873,0,0.429,77.447,0.027,0.053,3.418,0,0,0.67,,,,,,,,,,,,,14769984,10.358,0,194708.3,tests performed,2402897000,,,,6852000,8009429,168.52,,,,5617,2002548,0.14,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/11/2021,110478,48,69.143,4873,0,0.143,77.48,0.034,0.048,3.418,0,0,0.67,,,,,,,,,,,,,14769984,10.358,0,213615,tests performed,2409784000,,,,6887000,7751286,169,,,,5436,2002548,0.14,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/11/2021,110522,44,59,4873,0,0.143,77.511,0.031,0.041,3.418,0,0,0.67,,,,,,,,,,,,,14769984,10.358,0,250338.7,tests performed,2416179000,,,,6395000,7449571,169.45,,,,5225,2002548,0.14,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,19/11/2021,110568,46,52.143,4873,0,0,77.543,0.032,0.037,3.418,0,0,0.68,,,,,,,,,,,,,14769984,10.358,0,283259.2,tests performed,2422908000,1225000000,1076308000,65730000,6729000,7170714,169.92,85.91,75.48,4.61,5029,2002548,0.14,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,20/11/2021,110600,32,43.857,4873,0,0,77.566,0.022,0.031,3.418,0,0,0.71,,,,,,,,,,,,,14769984,10.358,0,336776,tests performed,2430743000,,,,7835000,6944286,170.47,,,,4870,1844554,0.129,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,21/11/2021,110645,45,39.571,4873,0,0,77.597,0.032,0.028,3.418,0,0,0.73,,,,,,,,,,,,,14769984,10.358,0,373252.7,tests performed,2437252000,,,,6509000,6812000,170.93,,,,4777,1686560,0.118,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,22/11/2021,110688,43,42.429,4873,0,0,77.627,0.03,0.03,3.418,0,0,0.77,,,,,,,,,,,,,14769984,10.358,0,348110.6,tests performed,2442786000,,,,5534000,6677286,171.32,,,,4683,1528566,0.107,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,23/11/2021,110725,37,42.143,4874,1,0.143,77.653,0.026,0.03,3.418,0.001,0,0.79,,,,,,,,,,,,,14769984,10.358,0,350473,tests performed,2449427000,,,,6641000,6647143,171.78,,,,4662,1370572,0.096,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,24/11/2021,110764,39,40.857,4875,1,0.286,77.681,0.027,0.029,3.419,0.001,0,0.84,,,,,,,,,,,,,14769984,10.358,0,361504.4,tests performed,2456617000,,,,7190000,6690429,172.29,,,,4692,1212578,0.085,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,25/11/2021,110799,35,39.571,4875,0,0.286,77.705,0.025,0.028,3.419,0,0,0.89,,,,,,,,,,,,,14769984,10.358,0,373252.7,tests performed,2464330000,,,,7713000,6878714,172.83,,,,4824,1054584,0.074,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,26/11/2021,110841,42,39,4875,0,0.286,77.735,0.029,0.027,3.419,0,0,0.97,,,,,,,,,,,,,14769984,10.358,0,378717.5,tests performed,2472847000,,,,8517000,7134143,173.43,,,,5003,896590,0.063,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,27/11/2021,110875,34,39.286,4875,0,0.286,77.759,0.024,0.028,3.419,0,0,1.07,,,,,,,,,,,,,14769984,10.358,0,375960.5,tests performed,2482895000,,,,10048000,7450286,174.13,,,,5225,896590,0.063,65.28,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,28/11/2021,110937,62,41.714,4876,1,0.429,77.802,0.043,0.029,3.42,0.001,0,1.19,,,,,,,,,,,,,14769984,10.358,0,354077.4,tests performed,2492041000,,,,9146000,7827000,174.77,,,,5489,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,29/11/2021,110994,57,43.714,4876,0,0.429,77.842,0.04,0.031,3.42,0,0,1.3,,,,,,,,,,,,,14769984,10.358,0,337877.7,tests performed,2499813000,,1110506000,,7772000,8146714,175.32,,77.88,,5713,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,30/11/2021,111125,131,57.143,4876,0,0.286,77.934,0.092,0.04,3.42,0,0,1.42,,,,,,,,,,,,,14769984,10.358,0,258474.1,tests performed,2507975000,,,,8162000,8364000,175.89,,,,5866,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,01/12/2021,111209,84,63.571,4876,0,0.143,77.993,0.059,0.045,3.42,0,0,1.41,,,,,,,,,,,,,14769984,10.358,0,232338.4,tests performed,2516380000,,,,8405000,8537571,176.48,,,,5988,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,02/12/2021,111317,108,74,4876,0,0.143,78.069,0.076,0.052,3.42,0,0,1.4,,,,,,,,,,,,,14769984,10.358,0,199594.4,tests performed,2524363000,,,,7983000,8576143,177.04,,,,6015,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,03/12/2021,111431,114,84.286,4876,0,0.143,78.149,0.08,0.059,3.42,0,0,1.36,,,,,,,,,,,,,14769984,10.358,0,175236.5,tests performed,2532799000,,1125000000,96312000,8436000,8564571,177.63,,78.9,6.75,6006,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,04/12/2021,111505,74,90,4877,1,0.286,78.2,0.052,0.063,3.42,0.001,0,1.31,,,,,,,,,,,,,14769984,10.358,0,164110.9,tests performed,2543424000,,,,10625000,8647000,178.37,,,,6064,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,05/12/2021,111585,80,92.571,4877,0,0.143,78.257,0.056,0.065,3.42,0,0,1.27,,,,,,,,,,,,,14769984,10.358,0,159553,tests performed,2553028000,,,,9604000,8712429,179.05,,,,6110,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,06/12/2021,111719,134,103.571,4877,0,0.143,78.351,0.094,0.073,3.42,0,0,1.26,,,,,,,,,,,,,14769984,10.358,0,142607.3,tests performed,2560117000,,,,7089000,8614857,179.55,,,,6042,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,07/12/2021,111798,79,96.143,4878,1,0.286,78.406,0.055,0.067,3.421,0.001,0,1.2,,,,,,,,,,,,,14769984,10.358,0,153625.2,tests performed,2567552000,,,,7435000,8511000,180.07,,,,5969,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,08/12/2021,111899,101,98.571,4878,0,0.286,78.477,0.071,0.069,3.421,0,0,1.17,,,,,,,,,,,,,14769984,10.358,0,149841.1,tests performed,2574931000,,,,7379000,8364429,180.58,,,,5866,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,09/12/2021,111994,95,96.714,4878,0,0.286,78.543,0.067,0.068,3.421,0,0,1.15,,,,,,,,,,,,,14769984,10.358,0,152718.2,tests performed,2582740000,,,,7809000,8339571,181.13,,,,5849,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,10/12/2021,112114,120,97.571,4878,0,0.286,78.628,0.084,0.068,3.421,0,0,1.13,,,,,,,,,,,,,14769984,10.358,0,151376.8,tests performed,2591879000,,1162488000,120580000,9139000,8440000,181.77,,81.53,8.46,5919,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/12/2021,112191,77,98,4878,0,0.143,78.682,0.054,0.069,3.421,0,0,1.1,,,,,,,,,,,,,14769984,10.358,0,150714.1,tests performed,2602703000,,,,10824000,8468429,182.53,,,,5939,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/12/2021,112291,100,100.857,4878,0,0.143,78.752,0.07,0.071,3.421,0,0,1.07,,,,,,,,,,,,,14769984,10.358,0,146444.8,tests performed,2612218000,,,,9515000,8455714,183.2,,,,5930,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/12/2021,112358,67,91.286,4879,1,0.286,78.799,0.047,0.064,3.422,0.001,0,1.05,,,,,,,,,,,,,14769984,10.358,0,161799,tests performed,2621190000,,,,8972000,8724714,183.83,,,,6119,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/12/2021,112440,82,91.714,4881,2,0.429,78.856,0.058,0.064,3.423,0.001,0,1.07,,,,,,,,,,,,,14769984,10.358,0,161043.9,tests performed,2630204000,,,,9014000,8950286,184.46,,,,6277,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/12/2021,112539,99,91.429,4882,1,0.571,78.926,0.069,0.064,3.424,0.001,0,1.11,,,,,,,,,,,,,14769984,10.358,0,161545.9,tests performed,2640059000,,,,9855000,9304000,185.15,,,,6525,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/12/2021,112633,94,91.286,4882,0,0.571,78.992,0.066,0.064,3.424,0,0,1.15,,,,,,,,,,,,,14769984,10.358,0,161799,tests performed,2650561000,,,,10502000,9688714,185.89,,,,6795,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/12/2021,112773,140,94.143,4882,0,0.571,79.09,0.098,0.066,3.424,0,0,1.19,,,,,,,,,,,,,14769984,10.358,0,156888.8,tests performed,2661838000,,1186289000,,11277000,9994143,186.68,,83.2,,7009,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/12/2021,112880,107,98.429,4882,0,0.571,79.165,0.075,0.069,3.424,0,0,1.2,,,,,,,,,,,,,14769984,10.358,0,150057.2,tests performed,2673688000,,,,11850000,10140714,187.51,,,,7112,896590,0.063,70.83,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
